14/05/2012;00:00;185.232252;185.309602;175.834312;176.704491;893099
21/05/2012;00:00;176.491781;179.88787;172.082579;174.838521;757094
28/05/2012;00:00;175.378146;177.710097;158.591952;160.461368;1015189
04/06/2012;00:00;159.883198;167.727034;156.510541;162.523506;1042152
11/06/2012;00:00;165.202359;166.975413;156.240729;162.234421;1020127
18/06/2012;00:00;163.988203;164.971091;148.920536;153.835912;1238574
25/06/2012;00:00;153.989518;163.858672;148.382917;162.956239;1223168
02/07/2012;00:00;162.533824;170.847722;157.637649;161.516188;1012290
09/07/2012;00:00;161.669793;168.217228;160.613755;167.122789;989959
16/07/2012;00:00;167.295595;178.451194;165.913145;176.302042;514532
23/07/2012;00:00;175.765062;176.263686;167.115848;173.617142;47083
30/07/2012;00:00;173.387007;176.397931;167.230915;175.726706;58408
06/08/2012;00:00;175.707528;182.13211;174.307544;179.600633;79251
13/08/2012;00:00;179.504744;185.219745;177.088334;185.162212;182768
20/08/2012;00:00;185.334812;188.499159;182.803335;184.299208;793950
27/08/2012;00:00;185.392346;187.406021;180.175969;185.219745;804394
03/09/2012;00:00;184.836188;187.386843;180.425281;184.644409;815154
10/09/2012;00:00;184.567698;192.584042;182.841691;189.975854;798919
17/09/2012;00:00;190.148455;190.858035;173.861767;177.684585;966199
24/09/2012;00:00;178.105095;178.143323;170.019835;176.040773;885751
01/10/2012;00:00;176.136344;178.391806;167.630573;171.873901;985946
08/10/2012;00:00;171.740103;179.022571;168.605392;175.161525;946811
15/10/2012;00:00;175.142411;177.886336;171.607323;172.387443;805322
22/10/2012;00:00;171.34094;173.662272;161.617984;164.091535;966937
29/10/2012;00:00;164.453054;166.336758;161.08522;161.332575;657111
05/11/2012;00:00;161.066192;169.761674;159.924554;163.958344;1038157
12/11/2012;00:00;163.996398;165.474726;160.913974;164.717317;845738
19/11/2012;00:00;165.304309;170.038109;163.164631;167.122088;675805
26/11/2012;00:00;167.027412;168.504358;161.63088;168.409682;850133
03/12/2012;00:00;168.239265;171.041675;162.236806;162.804862;861631
10/12/2012;00:00;162.804862;166.023846;161.346852;164.376484;688118
17/12/2012;00:00;164.50903;170.525956;163.751622;167.550133;644317
24/12/2012;00:00;166.872097;172.315216;166.118724;170.67663;345779
31/12/2012;00:00;170.281109;176.797785;169.508902;175.517051;503897
07/01/2013;00:00;175.55472;178.361034;174.066808;176.609442;723351
14/01/2013;00:00;176.552939;180.884833;175.065027;179.568813;719085
21/01/2013;00:00;179.418844;181.687121;177.994141;180.131195;638681
28/01/2013;00:00;180.037465;184.161605;178.968938;182.980601;843748
04/02/2013;00:00;183.186808;183.261793;178.162856;179.512574;806723
11/02/2013;00:00;179.568813;183.917906;178.031633;180.112449;684528
18/02/2013;00:00;179.906242;181.748678;172.334063;174.0492;747098
25/02/2013;00:00;173.806844;176.099909;167.85979;169.686785;829980
04/03/2013;00:00;169.108858;171.569708;166.536151;171.271423;745886
11/03/2013;00:00;171.196852;174.944055;169.444428;174.216986;667874
18/03/2013;00:00;173.862772;175.398075;170.515076;174.154117;756111
25/03/2013;00:00;174.005585;180.745238;173.968452;180.522439;656718
01/04/2013;00:00;180.763804;181.580732;170.645042;172.761627;957760
08/04/2013;00:00;172.705927;176.047904;167.60013;168.324225;859806
15/04/2013;00:00;168.862654;168.918354;158.948123;163.886822;983278
22/04/2013;00:00;163.756856;174.284083;162.809963;172.26033;970257
29/04/2013;00:00;172.111798;178.313021;167.303065;177.51466;1052688
06/05/2013;00:00;177.458961;180.41104;173.355756;178.183056;922708
13/05/2013;00:00;177.793158;179.074249;171.053505;178.275888;944766
20/05/2013;00:00;178.10879;180.274792;170.756431;173.830454;999471
27/05/2013;00:00;173.867491;177.626688;169.552747;169.645338;835405
03/06/2013;00:00;169.867557;178.497044;168.997201;178.256307;1025193
10/06/2013;00:00;177.941497;181.941431;174.145264;181.274776;745286
17/06/2013;00:00;181.200703;183.30984;172.057376;173.590963;922172
24/06/2013;00:00;173.406193;180.741543;171.225913;178.284109;987047
01/07/2013;00:00;178.450401;191.569037;177.508077;191.476652;796118
08/07/2013;00:00;192.067915;198.534848;188.70511;196.317614;983919
15/07/2013;00:00;195.948075;201.990038;193.361301;200.419497;612682
22/07/2013;00:00;200.179297;200.456451;190.674364;192.154324;69086
29/07/2013;00:00;192.376318;199.517126;188.879912;196.242714;87955
05/08/2013;00:00;196.316712;197.815171;188.361926;194.670256;129757
12/08/2013;00:00;194.411263;199.702121;192.912803;198.869643;243877
19/08/2013;00:00;198.999139;199.054638;191.469842;196.686702;943669
26/08/2013;00:00;197.778172;207.638407;195.28074;199.35063;1023769
02/09/2013;00:00;198.074164;204.789483;192.783307;203.920007;700299
09/09/2013;00:00;204.012504;204.345495;196.816198;200.904588;824285
16/09/2013;00:00;198.869643;201.618174;194.133771;195.391594;787933
23/09/2013;00:00;195.540733;195.96951;190.525912;191.663102;827748
30/09/2013;00:00;191.010616;194.589968;188.38203;193.322281;833502
07/10/2013;00:00;192.85622;194.030694;187.543119;189.668359;902616
14/10/2013;00:00;188.978588;191.961382;186.480499;188.120593;740976
21/10/2013;00:00;187.916013;188.269378;178.449539;182.076184;963083
28/10/2013;00:00;182.038988;183.787217;175.492428;175.938785;805417
04/11/2013;00:00;175.789999;177.426639;173.093263;175.47383;800443
11/11/2013;00:00;175.659812;177.389443;172.051765;174.339341;836228
18/11/2013;00:00;174.413734;176.636216;172.184755;174.955374;774211
25/11/2013;00:00;173.902539;174.899962;169.506489;171.37204;613505
02/12/2013;00:00;171.242744;181.14309;170.965682;180.681321;857963
09/12/2013;00:00;180.385788;182.399105;177.799876;178.187763;702031
16/12/2013;00:00;178.33553;183.295376;177.707522;182.57686;537956
23/12/2013;00:00;182.761095;185.616737;181.52672;184.511327;244997
30/12/2013;00:00;184.511327;185.008761;172.922947;173.752004;490972
06/01/2014;00:00;173.512499;174.267862;168.095991;171.135868;749880
13/01/2014;00:00;171.025327;174.910601;168.446037;173.47555;646124
20/01/2014;00:00;173.401958;180.006871;172.298073;178.277451;672074
27/01/2014;00:00;178.277451;181.386727;175.168174;179.215753;737257
03/02/2014;00:00;179.197355;184.422411;177.099973;184.23843;765802
10/02/2014;00:00;184.072848;186.519793;182.343428;184.716781;654346
17/02/2014;00:00;184.569596;191.148613;184.404013;189.316518;485959
24/02/2014;00:00;189.298012;191.444709;186.947748;190.167795;678809
03/03/2014;00:00;190.611939;194.720274;185.300713;190.038252;918633
10/03/2014;00:00;190.149289;190.278831;180.526162;183.209533;857821
17/03/2014;00:00;183.931268;187.312636;180.193053;186.004718;692112
24/03/2014;00:00;185.89261;191.030862;184.603376;189.965843;702854
